Latitude,Longitude
35.67879,139.68186
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67879,139.68185
35.67875,139.68179
35.67875,139.68179
35.67875,139.68179
35.67874,139.68177
35.67873,139.68176
35.6787,139.68169
35.67868,139.68164
35.67866,139.68158
35.67864,139.68153
35.67861,139.68146
35.67857,139.6814
35.67854,139.68133
35.67849,139.68125
35.67845,139.68117
35.6784,139.68107
35.67835,139.68097
35.6783,139.68086
35.67824,139.68076
35.67819,139.68065
35.67815,139.68054
35.6781,139.68043
35.67806,139.6803
35.67802,139.68018
35.67799,139.68005
35.67795,139.67991
35.67791,139.67978
35.67787,139.67965
35.67783,139.67952
35.67779,139.67941
35.67773,139.67929
35.67768,139.67916
35.67765,139.67904
35.67762,139.67893
35.67759,139.67881
35.67756,139.67868
35.67755,139.67856
35.67753,139.67848
35.67751,139.67839
35.67749,139.67831
35.67748,139.67822
35.67744,139.67816
35.67741,139.67809
35.67739,139.67805
35.67736,139.67802
35.67735,139.67799
35.67734,139.67794
35.67734,139.67791
35.67734,139.6779
35.67737,139.67786
35.67736,139.67782
35.67734,139.6778
35.67735,139.67778
35.67735,139.67776
35.67736,139.67775
35.67736,139.67775
35.67736,139.67774
35.67735,139.67774
35.67735,139.67773
35.67735,139.67773
35.67735,139.67771
35.67735,139.67771
35.67735,139.67771
35.67735,139.67771
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67734,139.6777
35.67733,139.67767
35.67732,139.67765
35.67731,139.67762
35.67729,139.67759
35.67728,139.67755
35.67727,139.67751
35.67725,139.67747
35.67723,139.67741
35.67721,139.67734
35.67719,139.67728
35.67716,139.6772
35.67714,139.67711
35.67711,139.67702
35.67708,139.67693
35.67706,139.67685
35.67703,139.67677
35.67701,139.67667
35.67698,139.67657
35.67696,139.67647
35.67693,139.67637
35.6769,139.67626
35.67687,139.67615
35.67683,139.67604
35.6768,139.67593
35.67677,139.67582
35.67673,139.67571
35.6767,139.67559
35.67666,139.67548
35.67662,139.67536
35.67659,139.67524
35.67656,139.6751
35.67653,139.67497
35.67649,139.67484
35.67644,139.67472
35.6764,139.67458
35.67636,139.67445
35.67632,139.67432
35.67628,139.67419
35.67624,139.67405
35.67619,139.67391
35.67616,139.67377
35.67612,139.67363
35.67608,139.67349
35.67604,139.67335
35.676,139.6732
35.67593,139.67307
35.67588,139.67293
35.67583,139.67278
35.67578,139.67262
35.67573,139.67247
35.67569,139.67232
35.67564,139.67217
35.67559,139.67203
35.67554,139.67189
35.67553,139.67174
35.67549,139.67161
35.67541,139.67149
35.67537,139.67136
35.67533,139.67124
35.67529,139.67111
35.67525,139.67098
35.67521,139.67085
35.67518,139.67073
35.67514,139.6706
35.67509,139.67048
35.67506,139.67034
35.67503,139.6702
35.67498,139.67004
35.67495,139.66988
35.67492,139.66972
35.67488,139.66957
35.67484,139.66942
35.67478,139.66928
35.67474,139.66914
35.6747,139.66899
35.67466,139.66886
35.67462,139.66872
35.67458,139.66859
35.67455,139.66846
35.67451,139.66833
35.67448,139.6682
35.67445,139.66809
35.67441,139.66797
35.67438,139.66786
35.67435,139.66776
35.67432,139.66765
35.6743,139.66753
35.67426,139.66741
35.67423,139.66729
35.67419,139.66716
35.67416,139.66704
35.67413,139.66691
35.67411,139.66679
35.67407,139.66668
35.67404,139.66658
35.67401,139.66647
35.67397,139.66635
35.67395,139.66625
35.67393,139.66614
35.67391,139.66604
35.67389,139.66594
35.67386,139.66585
35.67383,139.66575
35.67379,139.66565
35.67377,139.66555
35.67374,139.66546
35.67373,139.66538
35.67371,139.66532
35.6737,139.66527
35.67369,139.66523
35.67368,139.66523
35.67367,139.66518
35.67365,139.66516
35.67365,139.66516
35.67363,139.66515
35.67362,139.66515
35.67362,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67361,139.66515
35.67357,139.66518
35.67357,139.66517
35.67356,139.66513
35.67355,139.66508
35.67353,139.66503
35.67352,139.66496
35.67349,139.66489
35.67348,139.66481
35.67346,139.66471
35.67345,139.66461
35.67343,139.66451
35.67341,139.6644
35.67338,139.66428
35.67335,139.66416
35.67332,139.66404
35.67329,139.6639
35.67326,139.66376
35.67323,139.66363
35.67319,139.66349
35.67314,139.66336
35.6731,139.66323
35.67306,139.66308
35.67301,139.66294
35.67297,139.66279
35.67293,139.66265
35.6729,139.66248
35.67286,139.66233
35.67281,139.66218
35.67278,139.66202
35.67273,139.66186
35.67269,139.66172
35.67264,139.66156
35.67261,139.6614
35.67259,139.66123
35.67256,139.66107
35.67252,139.66091
35.6725,139.66076
35.67247,139.66061
35.67244,139.66045
35.67241,139.6603
35.67237,139.66013
35.67234,139.65996
35.6723,139.6598
35.67227,139.65963
35.67223,139.65947
35.67218,139.65931
35.67215,139.65913
35.67212,139.65897
35.67208,139.65881
35.67204,139.65866
35.67199,139.65851
35.67194,139.65837
35.67188,139.65823
35.67183,139.65808
35.67177,139.65793
35.67173,139.65778
35.67169,139.65763
35.67164,139.65749
35.67159,139.65734
35.67153,139.65719
35.67148,139.65705
35.67143,139.65689
35.67136,139.65674
35.6713,139.65657
35.67124,139.65641
35.67119,139.65626
35.67113,139.65611
35.67107,139.65595
35.67102,139.6558
35.67097,139.65563
35.67092,139.65546
35.67088,139.6553
35.67084,139.65513
35.67082,139.65496
35.6708,139.65479
35.67077,139.65463
35.67076,139.65446
35.67075,139.65429
35.67071,139.65414
35.67068,139.65394
35.67065,139.65375
35.67064,139.65359
35.67062,139.65344
35.67058,139.65329
35.67056,139.65314
35.67053,139.65298
35.67051,139.65283
35.67048,139.65267
35.67046,139.6525
35.67045,139.65234
35.67043,139.65218
35.67041,139.65201
35.67039,139.65185
35.67037,139.65168
35.67032,139.65153
35.67029,139.65135
35.67026,139.65118
35.67023,139.65101
35.6702,139.65085
35.67017,139.65068
35.67013,139.65052
35.67009,139.65035
35.67005,139.6502
35.67,139.65005
35.66995,139.6499
35.6699,139.64974
35.66985,139.64959
35.66978,139.64945
35.66972,139.64933
35.66967,139.64919
35.66961,139.64906
35.66955,139.64891
35.66948,139.64878
35.66941,139.64864
35.66937,139.6485
35.66932,139.64835
35.66928,139.64821
35.66924,139.64807
35.6692,139.64792
35.66916,139.64779
35.66907,139.64773
35.66901,139.64765
35.66896,139.64749
35.66893,139.64735
35.66891,139.64721
35.66888,139.64706
35.6688,139.6469
35.66869,139.6468
35.66854,139.6467
35.66845,139.64657
35.66838,139.64642
35.66831,139.64627
35.66826,139.64615
35.66818,139.646
35.66812,139.64585
35.66806,139.64571
35.66802,139.64556
35.66798,139.64542
35.66795,139.64527
35.66793,139.64514
35.66791,139.645
35.66789,139.64487
35.66787,139.64474
35.66787,139.64462
35.66785,139.64452
35.66782,139.64443
35.66779,139.64433
35.66777,139.64423
35.66774,139.64415
35.66772,139.64406
35.6677,139.64397
35.6677,139.64392
35.66771,139.64387
35.66772,139.64382
35.66772,139.64377
35.66771,139.64371
35.66771,139.64364
35.6677,139.64357
35.66769,139.64349
35.66767,139.64339
35.66765,139.64329
35.66764,139.64318
35.66763,139.64307
35.66762,139.64296
35.66758,139.64286
35.66757,139.64276
35.66755,139.64266
35.66753,139.64256
35.66752,139.64247
35.6675,139.64236
35.66748,139.64226
35.66746,139.64213
35.66744,139.64201
35.66743,139.6419
35.66741,139.64178
35.6674,139.64166
35.66739,139.64155
35.66739,139.64142
35.66738,139.64129
35.66737,139.64116
35.66737,139.64103
35.66738,139.64089
35.66738,139.64074
35.66739,139.6406
35.66738,139.64045
35.66737,139.6403
35.66736,139.64015
35.66736,139.63999
35.66736,139.63983
35.66737,139.63969
35.66737,139.63954
35.66736,139.63937
35.66734,139.63921
35.66735,139.63905
35.66736,139.63889
35.66736,139.63874
35.66737,139.63859
35.66739,139.63844
35.66742,139.63828
35.66745,139.63813
35.6675,139.63797
35.66754,139.63781
35.66758,139.63765
35.66762,139.6375
35.66767,139.63736
35.66772,139.63723
35.66777,139.6371
35.66782,139.63695
35.66787,139.6368
35.66793,139.63665
35.66799,139.6365
35.66805,139.63635
35.6681,139.6362
35.66813,139.63604
35.66818,139.63589
35.66823,139.63575
35.66827,139.63558
35.66832,139.63543
35.66837,139.63528
35.66844,139.63514
35.66849,139.63499
35.66854,139.63484
35.66858,139.63469
35.66863,139.63454
35.66868,139.6344
35.66873,139.63425
35.66876,139.6341
35.66879,139.63396
35.66883,139.63381
35.66887,139.63366
35.66892,139.63351
35.66896,139.63337
35.66901,139.63324
35.66906,139.6331
35.6691,139.63296
35.66915,139.63283
35.66919,139.6327
35.66922,139.63256
35.66925,139.63242
35.66928,139.63227
35.6693,139.63213
35.66932,139.63198
35.66934,139.63183
35.66937,139.63168
35.66939,139.63153
35.66941,139.63139
35.66943,139.63123
35.66946,139.63109
35.66949,139.63094
35.66951,139.6308
35.66954,139.63065
35.66957,139.63051
35.66958,139.63036
35.66959,139.6302
35.66961,139.63005
35.66962,139.62989
35.66963,139.62974
35.66963,139.62958
35.66966,139.62944
35.66968,139.62928
35.6697,139.62913
35.6697,139.62897
35.66972,139.62882
35.66974,139.62868
35.66974,139.62852
35.66974,139.62837
35.66978,139.62821
35.66981,139.62805
35.66984,139.62789
35.66987,139.62774
35.6699,139.62758
35.66993,139.62739
35.66995,139.62721
35.66998,139.62704
35.67002,139.62687
35.67006,139.62668
35.6701,139.62651
35.67013,139.62633
35.67015,139.62616
35.67018,139.626
35.6702,139.62584
35.67022,139.62567
35.67025,139.62551
35.67029,139.62535
35.67033,139.62519
35.67036,139.62503
35.67041,139.62491
35.67047,139.62476
35.67054,139.62462
35.6706,139.62447
35.67069,139.62433
35.67079,139.62419
35.67089,139.62405
35.67099,139.62391
35.6711,139.62378
35.67121,139.62364
35.67131,139.62352
35.67141,139.62339
35.6715,139.62326
35.6716,139.62313
35.6717,139.62301
35.6718,139.62289
35.6719,139.62277
35.67199,139.62267
35.67209,139.62255
35.67218,139.62245
35.67228,139.62234
35.67238,139.62223
35.67248,139.62212
35.67258,139.62202
35.67268,139.62192
35.67278,139.62182
35.67288,139.62171
35.67298,139.62161
35.67308,139.62151
35.67318,139.62141
35.67327,139.62132
35.67337,139.62122
35.67345,139.62112
35.67355,139.62102
35.67364,139.62092
35.67373,139.62083
35.67382,139.62074
35.67391,139.62064
35.674,139.62054
35.67409,139.62045
35.67417,139.62033
35.67425,139.62023
35.67433,139.62013
35.67439,139.62002
35.67447,139.61992
35.67454,139.61981
35.67462,139.61971
35.6747,139.61961
35.67477,139.61952
35.67484,139.61941
35.67492,139.61931
35.67499,139.61921
35.67506,139.6191
35.67511,139.61899
35.67518,139.61888
35.67524,139.61875
35.67531,139.61864
35.67537,139.61852
35.67543,139.61839
35.6755,139.61828
35.67556,139.61816
35.6756,139.61804
35.67565,139.61792
35.67571,139.6178
35.67576,139.6177
35.67581,139.6176
35.67587,139.61751
35.67593,139.61742
35.67597,139.61732
35.67602,139.61724
35.67606,139.61714
35.67609,139.61704
35.67612,139.61698
35.67617,139.61688
35.67621,139.61679
35.67626,139.61669
35.6763,139.6166
35.67634,139.61651
35.67637,139.61641
35.67643,139.61633
35.67647,139.61623
35.6765,139.61615
35.67654,139.61605
35.67658,139.61594
35.67661,139.61584
35.67665,139.61574
35.67667,139.61564
35.67671,139.61553
35.67674,139.61542
35.67677,139.61531
35.67681,139.6152
35.67685,139.6151
35.67688,139.615
35.6769,139.6149
35.67693,139.61482
35.67694,139.61475
35.67696,139.61469
35.67697,139.61464
35.67697,139.61461
35.67698,139.61459
35.67698,139.61457
35.67698,139.61455
35.67699,139.61455
35.67699,139.61454
35.67699,139.61453
35.677,139.61453
35.677,139.61452
35.677,139.61451
35.67701,139.61451
35.67701,139.61451
35.67701,139.61451
35.677,139.6145
35.67699,139.6145
35.67699,139.6145
35.67699,139.6145
35.67699,139.6145
35.67699,139.6145
35.67699,139.6145
35.67699,139.6145
35.67699,139.6145
35.67699,139.6145
35.67699,139.61446
35.67699,139.61443
35.67697,139.61439
35.67695,139.61437
35.67692,139.61433
35.67688,139.61432
35.67683,139.6143
35.67675,139.61428
35.67667,139.61426
35.67656,139.61424
35.67647,139.61421
35.67637,139.61419
35.67627,139.61417
35.67616,139.61414
35.67605,139.61412
35.67594,139.61409
35.67582,139.61406
35.6757,139.61403
35.67558,139.614
35.67546,139.61397
35.67534,139.61394
35.67523,139.61392
35.67511,139.61389
35.67499,139.61387
35.67488,139.61384
35.67476,139.61382
35.67465,139.61379
35.67454,139.61377
35.67442,139.61375
35.67432,139.61373
35.67421,139.61372
35.67411,139.6137
35.67401,139.61368
35.67391,139.61368
35.67382,139.61367
35.67372,139.61366
35.67363,139.61365
35.67355,139.61365
35.67347,139.61364
35.67339,139.61362
35.67332,139.61361
35.67325,139.6136
35.67319,139.61359
35.67313,139.61359
35.67307,139.61358
35.67301,139.61358
35.67295,139.61358
35.6729,139.61357
35.67286,139.61357
35.67281,139.61357
35.67278,139.61356
35.67278,139.61356
35.67273,139.61356
35.67273,139.61357
35.67267,139.61356
35.67264,139.61356
35.67262,139.61356
35.67261,139.61356
35.6726,139.61356
35.67259,139.61356
35.67258,139.61356
35.67257,139.61357
35.67257,139.61357
35.67256,139.61357
35.67256,139.61357
35.67256,139.61357
35.67255,139.61357
35.67253,139.61358
35.67251,139.61359
35.6725,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61359
35.67249,139.61361
35.67248,139.61361
35.67247,139.61361
35.67244,139.61361
35.67241,139.61361
35.67239,139.61361
35.67238,139.61361
35.67237,139.61361
35.67235,139.61361
35.67235,139.61361
35.67233,139.61361
35.67231,139.61361
35.67229,139.61362
35.67228,139.61363
35.67227,139.61363
35.67227,139.61363
35.67227,139.61363
35.67227,139.61363
35.67227,139.61363
35.67227,139.61363
35.67227,139.61363
35.67227,139.61363
35.67227,139.61363
35.67227,139.61363
35.67227,139.61363
35.67227,139.61363
35.67227,139.61363
35.67227,139.61363
35.67226,139.61363
35.67223,139.61363
35.67223,139.61363
35.6722,139.61363
35.67215,139.61363
35.67212,139.61364
35.6721,139.61364
35.67207,139.61363
35.67205,139.61361
35.67204,139.61358
35.67203,139.61351
35.67202,139.61343
35.67201,139.61334
35.67202,139.61324
35.67203,139.61313
35.67205,139.61302
35.67205,139.61291
35.67207,139.61279
35.67208,139.61267
35.6721,139.61255
35.67211,139.61245
35.67213,139.61234
35.67215,139.61223
35.67217,139.61213
35.67219,139.61203
35.67221,139.61194
35.67223,139.61186
35.67224,139.61178
35.67226,139.6117
35.67227,139.61162
35.67229,139.61154
35.6723,139.61145
35.67232,139.61135
35.67233,139.61125
35.67235,139.61115
35.67237,139.61105
35.6724,139.61094
35.67241,139.61083
35.67244,139.61072
35.67246,139.61061
35.67248,139.61049
35.67251,139.61037
35.67253,139.61026
35.67256,139.61013
35.67258,139.61001
35.67261,139.60989
35.67263,139.60976
35.67266,139.60963
35.67268,139.60948
35.67271,139.60935
35.67273,139.60922
35.67276,139.60909
35.67278,139.60897
35.67281,139.60884
35.67283,139.60871
35.67286,139.60858
35.67289,139.60845
35.67292,139.60832
35.67295,139.60819
35.67298,139.60805
35.67301,139.60791
35.67303,139.60776
35.67306,139.60762
35.67308,139.60747
35.6731,139.60733
35.67313,139.60718
35.67313,139.60703
35.67315,139.60687
35.67317,139.60671
35.67318,139.60656
35.67318,139.6064
35.67318,139.60624
35.67317,139.60608
35.67316,139.60591
35.67314,139.60575
35.67313,139.60559
35.67311,139.60544
35.67309,139.6053
35.67307,139.60519
35.67306,139.60507
35.67304,139.60495
35.67302,139.60483
35.673,139.60471
35.67298,139.6046
35.67296,139.60448
35.67295,139.60438
35.67293,139.60427
35.67291,139.60417
35.6729,139.60408
35.67288,139.60401
35.67286,139.60395
35.67285,139.6039
35.67285,139.60386
35.67284,139.60384
35.67283,139.60381
35.67282,139.60378
35.67282,139.60375
35.67281,139.60373
35.67281,139.60373
35.67281,139.60371
35.6728,139.60371
35.6728,139.60371
35.6728,139.60371
35.6728,139.60371
35.6728,139.60371
35.6728,139.60371
35.6728,139.60371
35.6728,139.60371
35.6728,139.60371
35.6728,139.60371
35.6728,139.60371
35.6728,139.60371
35.6728,139.60371
35.67281,139.6037
35.67281,139.6037
35.6728,139.60368
35.6728,139.60367
35.67279,139.60362
35.67279,139.60357
35.67278,139.6035
35.67276,139.60342
35.67275,139.60334
35.67274,139.60326
35.67272,139.60318
35.67271,139.60309
35.6727,139.603
35.67268,139.6029
35.67267,139.6028
35.67265,139.60271
35.67264,139.60262
35.67263,139.60252
35.67261,139.60241
35.6726,139.60231
35.67258,139.60221
35.67256,139.60211
35.67255,139.60201
35.67253,139.60191
35.67252,139.60181
35.67249,139.60171
35.67248,139.60161
35.67247,139.60151
35.67246,139.6014
35.67244,139.6013
35.67242,139.60122
35.67242,139.60117
35.67242,139.60114
35.67242,139.60112
35.67241,139.6011
35.6724,139.60109
35.6724,139.60107
35.6724,139.60106
35.67238,139.60102
35.67238,139.60097
35.67236,139.60092
35.67236,139.60087
35.67235,139.60082
35.67234,139.60075
35.67233,139.60066
35.67231,139.60057
35.6723,139.60047
35.67228,139.60035
35.67225,139.60023
35.67223,139.60012
35.67221,139.60001
35.67219,139.59991
35.67217,139.59982
35.67214,139.59972
35.67211,139.59963
35.67209,139.59954
35.67206,139.59946
35.67203,139.59938
35.67201,139.59932
35.67198,139.59926
35.67197,139.5992
35.67195,139.59915
35.67193,139.59911
35.67191,139.59907
35.6719,139.59903
35.67189,139.599
35.67187,139.59897
35.67186,139.59895
35.67185,139.59893
35.67184,139.59891
35.67184,139.5989
35.67184,139.59889
35.67184,139.59889
35.67184,139.59888
35.67184,139.59887
35.67183,139.59887
35.67183,139.59886
35.67182,139.59886
35.67182,139.59886
35.67183,139.59885
35.67182,139.59885
35.67182,139.59884
35.67182,139.59884
35.67182,139.59883
35.67182,139.59883
35.67182,139.59883
35.67182,139.59882
35.67182,139.59882
35.67182,139.59882
35.67182,139.59882
35.67182,139.59882
35.67182,139.59882
35.67182,139.59882
35.67182,139.59882
35.67182,139.59882
35.67182,139.59882
35.67182,139.5988
35.67182,139.5988
35.67182,139.5988
35.67182,139.5988
35.6718,139.5988
35.6718,139.59879
35.67179,139.59876
35.67177,139.59874
35.67176,139.59871
35.67173,139.59866
35.6717,139.59861
35.67167,139.59855
35.67164,139.59849
35.67161,139.59842
35.67156,139.59836
35.67151,139.59829
35.67146,139.59821
35.67141,139.59813
35.67136,139.59805
35.67131,139.59798
35.67126,139.59789
35.6712,139.5978
35.67114,139.59771
35.67108,139.59762
35.67103,139.59753
35.67097,139.59743
35.67091,139.59734
35.67085,139.59724
35.6708,139.59713
35.67074,139.59702
35.67067,139.59692
35.67061,139.59682
35.67055,139.59671
35.67049,139.5966
35.67043,139.59649
35.67037,139.59639
35.67031,139.59628
35.67023,139.59619
35.67017,139.59609
35.67011,139.59599
35.67006,139.59589
35.67,139.59579
35.66994,139.5957
35.66988,139.5956
35.66982,139.59553
35.66976,139.59545
35.6697,139.59537
35.66965,139.59529
35.66959,139.59521
35.66954,139.59513
35.66949,139.59505
35.66944,139.59497
35.66939,139.59489
35.66934,139.59481
35.66928,139.59472
35.66923,139.59463
35.66918,139.59455
35.66914,139.59449
35.6691,139.59443
35.66907,139.59439
35.66904,139.59434
35.66902,139.59431
35.669,139.59427
35.66899,139.59424
35.66897,139.59421
35.66895,139.59418
35.66895,139.59416
35.66894,139.59416
35.66893,139.59415
35.66893,139.59414
35.66892,139.59414
35.66892,139.59413
35.66892,139.59413
35.66891,139.59412
35.66891,139.59411
35.66889,139.59408
35.66887,139.59404
35.66885,139.594
35.66883,139.59396
35.66879,139.5939
35.66875,139.59383
35.66871,139.59376
35.66866,139.59369
35.66861,139.5936
35.66855,139.59351
35.66848,139.59341
35.66842,139.59332
35.66836,139.59322
35.6683,139.59313
35.66824,139.59303
35.66818,139.59295
35.66813,139.59286
35.66807,139.59277
35.66801,139.59268
35.66795,139.59258
35.66789,139.59248
35.66783,139.59237
35.66776,139.59226
35.6677,139.59215
35.66764,139.59204
35.66757,139.59193
35.6675,139.59182
35.66743,139.59171
35.66735,139.5916
35.66729,139.59149
35.66722,139.59137
35.66715,139.59126
35.66709,139.59115
35.66703,139.59104
35.66696,139.59093
35.6669,139.59082
35.66684,139.59071
35.66678,139.5906
35.6667,139.59051
35.66663,139.59041
35.66657,139.59031
35.66653,139.59021
35.66648,139.59013
35.66643,139.59006
35.66638,139.59
35.66634,139.58994
35.6663,139.58989
35.66628,139.58985
35.66625,139.58981
35.66623,139.58979
35.66621,139.58977
35.6662,139.58976
35.66619,139.58975
35.66619,139.58975
35.66619,139.58975
35.66618,139.58974
35.66618,139.58974
35.66618,139.58974
35.66618,139.58973
35.66618,139.58974
35.66618,139.58973
35.66618,139.58973
35.66615,139.58972
35.66613,139.58968
35.66611,139.58965
35.66608,139.58961
35.66605,139.58956
35.66602,139.58951
35.66599,139.58946
35.66595,139.5894
35.66591,139.58934
35.66587,139.58928
35.66584,139.58922
35.66581,139.58917
35.66578,139.58913
35.66576,139.58909
35.66573,139.58904
35.6657,139.589
35.66567,139.58895
35.66564,139.58892
35.66562,139.58888
35.66559,139.58884
35.66557,139.58881
35.66554,139.58876
35.66551,139.5887
35.66547,139.58864
35.66543,139.58858
35.66539,139.58852
35.66535,139.58845
35.66529,139.58838
35.66524,139.58829
35.66519,139.58819
35.66514,139.5881
35.66509,139.58802
35.66503,139.58792
35.66498,139.58784
35.66493,139.58776
35.66488,139.58768
35.66484,139.58761
35.6648,139.58753
35.66475,139.58746
35.6647,139.58739
35.66466,139.58732
35.66461,139.58725
35.66457,139.58718
35.66453,139.58712
35.66449,139.58706
35.66445,139.58699
35.6644,139.58692
35.66435,139.58685
35.6643,139.58678
35.66425,139.58671
35.6642,139.58664
35.66416,139.58658
35.66414,139.58654
35.66413,139.58651
35.66412,139.58649
35.66411,139.58648
35.66411,139.58648
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58647
35.6641,139.58642
35.6641,139.58642
35.66408,139.58638
35.66405,139.58633
35.66403,139.58628
35.664,139.58621
35.66396,139.58614
35.66394,139.58608
35.66391,139.58601
35.66388,139.58594
35.66387,139.58588
35.66384,139.58582
35.66383,139.58576
35.6638,139.5857
35.66378,139.58564
35.66376,139.58559
35.66374,139.58553
35.66372,139.58547
35.6637,139.58541
35.66368,139.58534
35.66365,139.58528
35.66362,139.58521
35.6636,139.58514
35.66357,139.58508
35.66355,139.58502
35.66353,139.58497
35.66351,139.58492
35.66349,139.58487
35.66346,139.58481
35.66344,139.58476
35.66342,139.58469
35.6634,139.58463
35.66338,139.58456
35.66335,139.58449
35.66332,139.58441
35.66329,139.58434
35.66326,139.58427
35.66323,139.5842
35.66321,139.58413
35.66318,139.58406
35.66315,139.58398
35.66312,139.5839
35.66309,139.58381
35.66305,139.58372
35.66301,139.58361
35.66297,139.5835
35.66293,139.58338
35.66288,139.58327
35.66285,139.58314
35.6628,139.58302
35.66275,139.58289
35.66271,139.58276
35.66266,139.58264
35.66262,139.58252
35.66257,139.58239
35.66253,139.58227
35.66248,139.58214
35.66244,139.58202
35.66239,139.5819
35.66235,139.58179
35.6623,139.58167
35.66226,139.58156
35.66221,139.58144
35.66217,139.58133
35.66213,139.58121
35.66208,139.5811
35.66204,139.58099
35.662,139.58088
35.66196,139.58076
35.6619,139.58064
35.66184,139.58053
35.66179,139.58042
35.66174,139.58031
35.66169,139.58022
